Local time,Open,High,Low,Close
25.11.2024 05:00:00.000 GMT+0700,2713.375,2721.185,2615.455,2624.645
26.11.2024 05:00:00.000 GMT+0700,2624.218,2641.774,2605.085,2632.785
27.11.2024 05:00:00.000 GMT+0700,2631.858,2658.098,2626.935,2635.785
28.11.2024 05:00:00.000 GMT+0700,2636.298,2649.518,2620.815,2637.215
29.11.2024 05:00:00.000 GMT+0700,2637.505,2666.195,2633.925,2649.945
30.11.2024 05:00:00.000 GMT+0700,2649.945,2649.945,2649.945,2649.945
01.12.2024 05:00:00.000 GMT+0700,2649.945,2649.945,2649.945,2649.945
02.12.2024 05:00:00.000 GMT+0700,2653.075,2653.115,2622,2638.555
03.12.2024 05:00:00.000 GMT+0700,2638.698,2655.528,2633.965,2643.225
04.12.2024 05:00:00.000 GMT+0700,2642.618,2656.998,2632.315,2649.325
05.12.2024 05:00:00.000 GMT+0700,2649.118,2655.445,2623.385,2631.665
06.12.2024 05:00:00.000 GMT+0700,2631.498,2645.535,2612.585,2632.664
07.12.2024 05:00:00.000 GMT+0700,2632.664,2632.664,2632.664,2632.664
08.12.2024 05:00:00.000 GMT+0700,2632.664,2632.664,2632.664,2632.664
09.12.2024 05:00:00.000 GMT+0700,2646.52,2676.255,2627.455,2659.354
10.12.2024 05:00:00.000 GMT+0700,2660.498,2695.378,2657.805,2693.514
11.12.2024 05:00:00.000 GMT+0700,2693.698,2721.005,2674.345,2717.395
12.12.2024 05:00:00.000 GMT+0700,2717.135,2726.105,2675.055,2680.595
13.12.2024 05:00:00.000 GMT+0700,2679.778,2692.595,2645.945,2647.385
14.12.2024 05:00:00.000 GMT+0700,2647.385,2647.385,2647.385,2647.385
15.12.2024 05:00:00.000 GMT+0700,2647.385,2647.385,2647.385,2647.385
16.12.2024 05:00:00.000 GMT+0700,2649.098,2664.248,2643.374,2652.595
17.12.2024 05:00:00.000 GMT+0700,2651.898,2658.465,2632.795,2645.575
18.12.2024 05:00:00.000 GMT+0700,2645.355,2651.525,2583.498,2584.574
19.12.2024 05:00:00.000 GMT+0700,2583.745,2626.325,2582.264,2593.585
20.12.2024 05:00:00.000 GMT+0700,2593.498,2631.698,2589.475,2622.435
21.12.2024 05:00:00.000 GMT+0700,2622.435,2622.435,2622.435,2622.435
22.12.2024 05:00:00.000 GMT+0700,2622.435,2622.435,2622.435,2622.435
23.12.2024 05:00:00.000 GMT+0700,2623.698,2633.135,2608.055,2611.635
24.12.2024 05:00:00.000 GMT+0700,2613.1,2621.205,2609.935,2616.348
25.12.2024 05:00:00.000 GMT+0700,2616.348,2616.348,2616.348,2616.348
26.12.2024 05:00:00.000 GMT+0700,2619.205,2638.975,2614.248,2632.705
27.12.2024 05:00:00.000 GMT+0700,2632.448,2638.105,2611.285,2621.348
28.12.2024 05:00:00.000 GMT+0700,2621.348,2621.348,2621.348,2621.348
29.12.2024 05:00:00.000 GMT+0700,2621.348,2621.348,2621.348,2621.348
30.12.2024 05:00:00.000 GMT+0700,2620.154,2627.985,2595.905,2605.705
31.12.2024 05:00:00.000 GMT+0700,2605.455,2627.364,2602.475,2624.255
01.01.2025 05:00:00.000 GMT+0700,2624.255,2624.255,2624.255,2624.255
02.01.2025 05:00:00.000 GMT+0700,2625.098,2660.375,2621.475,2657.195
03.01.2025 05:00:00.000 GMT+0700,2657.248,2665.185,2636.625,2639.898
04.01.2025 05:00:00.000 GMT+0700,2639.898,2639.898,2639.898,2639.898
05.01.2025 05:00:00.000 GMT+0700,2639.898,2639.898,2639.898,2639.898
06.01.2025 05:00:00.000 GMT+0700,2639.298,2649.305,2614.365,2635.995
07.01.2025 05:00:00.000 GMT+0700,2635.618,2664.098,2632.775,2648.185
08.01.2025 05:00:00.000 GMT+0700,2647.965,2669.844,2645.095,2661.105
09.01.2025 05:00:00.000 GMT+0700,2660.865,2678.395,2655.305,2669.525
10.01.2025 05:00:00.000 GMT+0700,2670.255,2697.709,2663.205,2689.755
11.01.2025 05:00:00.000 GMT+0700,2689.755,2689.755,2689.755,2689.755
12.01.2025 05:00:00.000 GMT+0700,2689.755,2689.755,2689.755,2689.755
13.01.2025 05:00:00.000 GMT+0700,2690.155,2693.245,2656.615,2662.475
14.01.2025 05:00:00.000 GMT+0700,2662.633,2677.985,2659.645,2676.875
15.01.2025 05:00:00.000 GMT+0700,2677.475,2697.335,2669.315,2695.719
16.01.2025 05:00:00.000 GMT+0700,2697.348,2724.565,2689.725,2713.745
17.01.2025 05:00:00.000 GMT+0700,2714.065,2717.375,2698.445,2702.645
18.01.2025 05:00:00.000 GMT+0700,2702.645,2702.645,2702.645,2702.645
19.01.2025 05:00:00.000 GMT+0700,2702.645,2702.645,2702.645,2702.645
20.01.2025 05:00:00.000 GMT+0700,2701.105,2713.655,2689.308,2707.248
21.01.2025 05:00:00.000 GMT+0700,2706.055,2745.848,2702.745,2744.005
22.01.2025 05:00:00.000 GMT+0700,2743.808,2763.205,2741.705,2755.755
23.01.2025 05:00:00.000 GMT+0700,2755.495,2758.655,2735.665,2754.145
24.01.2025 05:00:00.000 GMT+0700,2753.945,2785.825,2753.185,2769.805
25.01.2025 05:00:00.000 GMT+0700,2769.805,2769.805,2769.805,2769.805
26.01.2025 05:00:00.000 GMT+0700,2769.805,2769.805,2769.805,2769.805
27.01.2025 05:00:00.000 GMT+0700,2770.305,2772.415,2730.529,2739.755
28.01.2025 05:00:00.000 GMT+0700,2739.765,2764.875,2734.738,2763.005
29.01.2025 05:00:00.000 GMT+0700,2762.448,2765.985,2745,2758.615
30.01.2025 05:00:00.000 GMT+0700,2758.595,2798.305,2757.348,2793.465
31.01.2025 05:00:00.000 GMT+0700,2793.148,2816.935,2790.895,2798.085
01.02.2025 05:00:00.000 GMT+0700,2798.085,2798.085,2798.085,2798.085
02.02.2025 05:00:00.000 GMT+0700,2798.085,2798.085,2798.085,2798.085
03.02.2025 05:00:00.000 GMT+0700,2793.987,2830.305,2771.885,2813.935
04.02.2025 05:00:00.000 GMT+0700,2812.248,2845.335,2806.925,2841.235
05.02.2025 05:00:00.000 GMT+0700,2840.755,2882.215,2839.335,2866.235
06.02.2025 05:00:00.000 GMT+0700,2865.995,2873.085,2833.955,2855.945
07.02.2025 05:00:00.000 GMT+0700,2855.298,2886.605,2852.085,2860.135
08.02.2025 05:00:00.000 GMT+0700,2860.135,2860.135,2860.135,2860.135
09.02.2025 05:00:00.000 GMT+0700,2860.135,2860.135,2860.135,2860.135
10.02.2025 05:00:00.000 GMT+0700,2858.065,2911.655,2854.448,2907.365
11.02.2025 05:00:00.000 GMT+0700,2906.968,2942.665,2881.635,2897.325
12.02.2025 05:00:00.000 GMT+0700,2896.578,2909.035,2863.685,2903.975
13.02.2025 05:00:00.000 GMT+0700,2903.485,2929.395,2900.225,2927.305
14.02.2025 05:00:00.000 GMT+0700,2926.735,2939.935,2876.805,2882.085
15.02.2025 05:00:00.000 GMT+0700,2882.085,2882.085,2882.085,2882.085
16.02.2025 05:00:00.000 GMT+0700,2882.085,2882.085,2882.085,2882.085
17.02.2025 05:00:00.000 GMT+0700,2881.745,2906.215,2878.015,2898.275
18.02.2025 05:00:00.000 GMT+0700,2898.545,2936.825,2891.775,2934.565
19.02.2025 05:00:00.000 GMT+0700,2934.248,2946.865,2918.365,2932.985
20.02.2025 05:00:00.000 GMT+0700,2932.538,2954.755,2923.945,2938.995
21.02.2025 05:00:00.000 GMT+0700,2938.165,2949.545,2916.615,2934.955
22.02.2025 05:00:00.000 GMT+0700,2934.955,2934.955,2934.955,2934.955
23.02.2025 05:00:00.000 GMT+0700,2934.955,2934.955,2934.955,2934.955
24.02.2025 05:00:00.000 GMT+0700,2934.815,2956.035,2921.055,2952.725
25.02.2025 05:00:00.000 GMT+0700,2952.315,2953.348,2888.085,2914.348
26.02.2025 05:00:00.000 GMT+0700,2913.965,2929.995,2890.588,2916.025
27.02.2025 05:00:00.000 GMT+0700,2915.878,2920.615,2867.565,2876.485
28.02.2025 05:00:00.000 GMT+0700,2876.298,2884.925,2832.455,2856.998
01.03.2025 05:00:00.000 GMT+0700,2856.998,2856.998,2856.998,2856.998
02.03.2025 05:00:00.000 GMT+0700,2856.998,2856.998,2856.998,2856.998
03.03.2025 05:00:00.000 GMT+0700,2855.205,2894.985,2855.075,2892.148
04.03.2025 05:00:00.000 GMT+0700,2891.785,2927.715,2881.648,2916.625
05.03.2025 05:00:00.000 GMT+0700,2917.155,2929.748,2894.145,2918.735
06.03.2025 05:00:00.000 GMT+0700,2918.258,2926.425,2890.815,2910.805
07.03.2025 05:00:00.000 GMT+0700,2910.898,2930.185,2895.698,2909.355
08.03.2025 05:00:00.000 GMT+0700,2909.355,2909.355,2909.355,2909.355
09.03.2025 05:00:00.000 GMT+0700,2909.355,2909.355,2909.355,2909.355
10.03.2025 04:00:00.000 GMT+0700,2910.905,2918.125,2879.935,2888.325
11.03.2025 04:00:00.000 GMT+0700,2888.098,2922.048,2879.938,2915.625
12.03.2025 04:00:00.000 GMT+0700,2914.998,2940.348,2905.755,2932.925
13.03.2025 04:00:00.000 GMT+0700,2933.698,2989.165,2932.768,2988.075
14.03.2025 04:00:00.000 GMT+0700,2988.698,3004.725,2978.085,2983.795
15.03.2025 04:00:00.000 GMT+0700,2983.795,2983.795,2983.795,2983.795
16.03.2025 04:00:00.000 GMT+0700,2983.795,2983.795,2983.795,2983.795
17.03.2025 04:00:00.000 GMT+0700,2984.285,3001.755,2981.975,3000.425
18.03.2025 04:00:00.000 GMT+0700,3000.098,3038.058,2999.258,3034.075
19.03.2025 04:00:00.000 GMT+0700,3033.335,3051.758,3022.315,3045.955
20.03.2025 04:00:00.000 GMT+0700,3047.648,3057.245,3025.428,3044.725
21.03.2025 04:00:00.000 GMT+0700,3043.925,3047.265,2999.268,3022.705
22.03.2025 04:00:00.000 GMT+0700,3022.705,3022.705,3022.705,3022.705
23.03.2025 04:00:00.000 GMT+0700,3022.705,3022.705,3022.705,3022.705
24.03.2025 04:00:00.000 GMT+0700,3020.155,3033.135,3002.145,3011.435
25.03.2025 04:00:00.000 GMT+0700,3011.415,3035.905,3007.315,3019.675
26.03.2025 04:00:00.000 GMT+0700,3018.745,3031.945,3012.125,3018.685
27.03.2025 04:00:00.000 GMT+0700,3018.668,3059.518,3017.298,3055.515
28.03.2025 04:00:00.000 GMT+0700,3055.498,3086.725,3053.875,3083.898
29.03.2025 04:00:00.000 GMT+0700,3083.898,3083.898,3083.898,3083.898
30.03.2025 04:00:00.000 GMT+0700,3083.898,3083.898,3083.898,3083.898
31.03.2025 04:00:00.000 GMT+0700,3086.498,3127.825,3076.485,3122.905
01.04.2025 04:00:00.000 GMT+0700,3122.298,3148.835,3100.665,3113.025
02.04.2025 04:00:00.000 GMT+0700,3112.898,3141.283,3104.175,3130.748
03.04.2025 04:00:00.000 GMT+0700,3142.048,3167.548,3053.935,3114.585
04.04.2025 04:00:00.000 GMT+0700,3113.998,3136.435,3015.335,3037.998
05.04.2025 04:00:00.000 GMT+0700,3037.998,3037.998,3037.998,3037.998
06.04.2025 04:00:00.000 GMT+0700,3037.998,3037.998,3037.998,3037.998
07.04.2025 04:00:00.000 GMT+0700,3006.765,3055.18,2956.125,2982.975
08.04.2025 04:00:00.000 GMT+0700,2980.955,3022.485,2974.565,2982.465
09.04.2025 04:00:00.000 GMT+0700,2982.455,3099.465,2969.605,3082.245
10.04.2025 04:00:00.000 GMT+0700,3080.795,3176.255,3070.935,3175.025
11.04.2025 04:00:00.000 GMT+0700,3174.495,3245.025,3174.455,3236.375
12.04.2025 04:00:00.000 GMT+0700,3236.375,3236.375,3236.375,3236.375
13.04.2025 04:00:00.000 GMT+0700,3236.375,3236.375,3236.375,3236.375
14.04.2025 04:00:00.000 GMT+0700,3229.155,3245.515,3193.315,3210.255
15.04.2025 04:00:00.000 GMT+0700,3210.555,3233.425,3209.685,3229.855
16.04.2025 04:00:00.000 GMT+0700,3230.875,3343.185,3229.735,3342.645
17.04.2025 04:00:00.000 GMT+0700,3342.515,3357.455,3283.345,3326.925
18.04.2025 04:00:00.000 GMT+0700,3326.925,3326.925,3326.925,3326.925
19.04.2025 04:00:00.000 GMT+0700,3326.925,3326.925,3326.925,3326.925
20.04.2025 04:00:00.000 GMT+0700,3326.925,3326.925,3326.925,3326.925
21.04.2025 04:00:00.000 GMT+0700,3331.835,3430.355,3327.985,3422.895
22.04.2025 04:00:00.000 GMT+0700,3423.815,3499.915,3366.525,3380.075
23.04.2025 04:00:00.000 GMT+0700,3349.515,3386.375,3259.485,3287.805
24.04.2025 04:00:00.000 GMT+0700,3288.865,3367.015,3288.035,3348.355
25.04.2025 04:00:00.000 GMT+0700,3350.885,3370.065,3264.785,3318.625
26.04.2025 04:00:00.000 GMT+0700,3318.625,3318.625,3318.625,3318.625
27.04.2025 04:00:00.000 GMT+0700,3318.625,3318.625,3318.625,3318.625
28.04.2025 04:00:00.000 GMT+0700,3324.265,3352.835,3267.765,3343.505
29.04.2025 04:00:00.000 GMT+0700,3343.735,3348.145,3299.325,3316.595
30.04.2025 04:00:00.000 GMT+0700,3316.175,3327.865,3266.875,3288.255
01.05.2025 04:00:00.000 GMT+0700,3287.425,3289.775,3201.685,3238.375
02.05.2025 04:00:00.000 GMT+0700,3238.385,3268.805,3222.395,3239.415
03.05.2025 04:00:00.000 GMT+0700,3239.415,3239.415,3239.415,3239.415
04.05.2025 04:00:00.000 GMT+0700,3239.415,3239.415,3239.415,3239.415
05.05.2025 04:00:00.000 GMT+0700,3239.195,3337.395,3236.745,3332.615
06.05.2025 04:00:00.000 GMT+0700,3335.895,3434.675,3321.108,3431.105
07.05.2025 04:00:00.000 GMT+0700,3437.655,3437.655,3359.735,3363.975
08.05.2025 04:00:00.000 GMT+0700,3365.545,3414.705,3288.445,3305.515
09.05.2025 04:00:00.000 GMT+0700,3304.035,3347.365,3274.295,3323.345
10.05.2025 04:00:00.000 GMT+0700,3323.345,3323.345,3323.345,3323.345
11.05.2025 04:00:00.000 GMT+0700,3323.345,3323.345,3323.345,3323.345
12.05.2025 04:00:00.000 GMT+0700,3271.805,3292.675,3207.495,3235.215
13.05.2025 04:00:00.000 GMT+0700,3236.195,3265.405,3215.535,3250.315
14.05.2025 04:00:00.000 GMT+0700,3249.275,3256.685,3167.545,3176.915
15.05.2025 04:00:00.000 GMT+0700,3178.135,3240.305,3120.205,3239.625
16.05.2025 04:00:00.000 GMT+0700,3239.855,3251.805,3153.475,3202.465
17.05.2025 04:00:00.000 GMT+0700,3202.465,3202.465,3202.465,3202.465
